29 1.74117e-23 6.48463e-10 1.12926e-05 2.17659e-23 1.94937e-09 9.66732e-05
29.1 1.33387e-23 5.19315e-10 9.12243e-06 1.79435e-23 1.78923e-09 9.25762e-05
29.2 1.00212e-23 4.06156e-10 7.19046e-06 1.4792e-23 1.64216e-09 8.86447e-05
29.3 7.33562e-24 3.08167e-10 5.49342e-06 1.21938e-23 1.5071e-09 8.48724e-05
29.4 5.18206e-24 2.24639e-10 4.02847e-06 1.00517e-23 1.38308e-09 8.12533e-05
29.5 3.48029e-24 1.54964e-10 2.79312e-06 8.28571e-24 1.26921e-09 7.77815e-05
29.6 2.1669e-24 9.86371e-11 1.78527e-06 6.82983e-24 1.16465e-09 7.44514e-05
29.7 1.19293e-24 5.52479e-11 1.0032e-06 5.62964e-24 1.06865e-09 7.12576e-05
29.8 5.22069e-25 2.448e-11 4.4554e-07 4.64025e-24 9.8052e-10 6.81948e-05
29.9 1.29311e-25 6.10882e-12 1.11336e-07 3.82466e-24 8.99613e-10 6.5258e-05
